Id,CO2 Emissions(g/km)
145353,208.43556
145354,189.35492
145355,238.94547
145356,351.3982
145357,160.52415
145358,190.64577
145359,230.23125
145360,224.45271
145361,352.5706
145362,237.36966
145363,216.02927
145364,235.90662
145365,171.96896
145366,207.51596
145367,231.78076
145368,171.15811
145369,181.85031
145370,270.24835
145371,189.37831
145372,203.5257
145373,219.8767
145374,221.83258
145375,229.48813
145376,161.76248
145377,199.99492
145378,240.08125
145379,144.7008
145380,269.58072
145381,227.54512
145382,361.78296
145383,215.1743
145384,217.44296
145385,234.34258
145386,202.27728
145387,173.06152
145388,148.12088
145389,257.8065
145390,202.15218
145391,157.56918
145392,153.85643
145393,269.29556
145394,177.78262
145395,226.45619
145396,255.62578
145397,271.63608
145398,361.18872
145399,257.71106
145400,221.97011
145401,321.00607
145402,298.95868
145403,369.0003
145404,228.96315
145405,146.43288
145406,169.72878
145407,410.88226
145408,184.25195
145409,176.07516
145410,296.00375
145411,322.21817
145412,195.546
145413,291.03223
145414,170.00143
145415,198.3635
145416,218.19371
145417,279.34106
145418,295.29788
145419,221.70906
145420,174.0432
145421,303.59967
145422,206.21661
145423,180.24014
145424,199.07019
145425,218.32854
145426,298.43668
145427,276.14096
145428,146.7414
145429,320.54337
145430,264.27515
145431,210.41069
145432,240.33464
145433,392.14847
145434,123.44884
145435,334.88678
145436,270.82697
145437,235.95506
145438,202.36237
145439,309.33743
145440,323.2217
145441,203.97905
145442,276.9892
145443,203.86475
145444,205.70305
145445,197.79205
145446,245.92009
145447,197.2802
145448,202.11595
145449,218.18312
145450,194.83925
145451,342.1797
145452,234.54893
145453,235.14975
145454,226.48207
145455,334.68384
145456,304.4085
145457,395.01764
145458,218.12497
145459,292.70932
145460,198.68396
145461,187.02457
145462,217.13144
145463,333.3046
145464,238.07417
145465,304.24902
145466,413.63318
145467,239.02089
145468,404.96
145469,217.24568
145470,234.66075
145471,395.17227
145472,269.8201
145473,140.79495
145474,250.48291
145475,174.83356
145476,202.93103
145477,226.73444
145478,201.7798
145479,250.56487
145480,284.7206
145481,296.78732
145482,223.37213
145483,202.90594
145484,214.11604
145485,158.0552
145486,154.80339
145487,213.34146
145488,378.2839
145489,298.04227
145490,193.4431
145491,163.26341
145492,298.23538
145493,210.90146
145494,249.36655
145495,177.49124
145496,353.91653
145497,277.9327
145498,410.90524
145499,237.5491
145500,234.76129
145501,294.32654
145502,340.986
145503,225.08586
145504,241.58644
145505,268.3899
145506,189.66891
145507,166.41306
145508,185.35944
145509,311.4841
145510,371.06985
145511,275.27435
145512,259.64633
145513,195.91699
145514,144.30675
145515,166.22946
145516,240.10136
145517,170.2409
145518,201.62784
145519,275.10196
145520,197.02332
145521,258.5929
145522,204.32338
145523,261.61432
145524,275.88275
145525,225.84619
145526,191.10823
145527,229.50719
145528,247.49382
145529,262.07312
145530,277.66617
145531,221.33954
145532,265.00122
145533,166.41273
145534,292.0032
145535,172.22774
145536,387.65488
145537,369.01248
145538,272.79886
145539,353.00015
145540,270.57153
145541,185.77213
145542,367.24133
145543,230.51173
145544,247.92654
145545,225.1539
145546,281.29742
145547,236.34955
145548,251.22635
145549,181.277
145550,215.75595
145551,223.81242
145552,181.19261
145553,228.15732
145554,315.11093
145555,392.89966
145556,228.06555
145557,221.39418
145558,175.85811
145559,235.47029
145560,221.20694
145561,171.63405
145562,283.78882
145563,220.6582
145564,204.94228
145565,209.55196
145566,304.611
145567,188.83662
145568,253.9454
145569,276.68384
145570,332.00574
145571,453.96954
145572,225.67796
145573,374.35834
145574,242.3396
145575,291.72003
145576,257.42862
145577,163.63611
145578,344.49112
145579,277.84225
145580,282.1854
145581,212.58426
145582,227.89093
145583,221.02538
145584,144.65039
145585,157.54707
145586,157.59569
145587,312.46796
145588,258.72934
145589,223.77226
145590,394.27847
145591,233.16089
145592,242.16135
145593,220.3821
145594,358.02844
145595,185.69545
145596,271.6365
145597,312.71014
145598,208.88443
145599,168.59595
145600,242.13428
145601,179.51566
145602,162.27924
145603,197.2944
145604,358.00726
145605,367.54312
145606,234.13992
145607,201.19287
145608,177.28749
145609,171.30606
145610,243.72038
145611,345.24023
145612,233.04507
145613,314.14435
145614,286.63867
145615,178.58557
145616,350.26993
145617,172.87408
145618,167.42766
145619,191.55403
145620,203.3136
145621,277.03015
145622,222.14978
145623,264.39996
145624,184.07281
145625,264.6533
145626,209.32431
145627,162.9209
145628,400.81033
145629,267.58014
145630,218.91814
145631,367.63608
145632,207.74751
145633,390.70737
145634,296.5387
145635,156.49225
145636,233.73668
145637,221.01358
145638,269.48352
145639,257.18298
145640,313.2832
145641,219.69704
145642,315.44156
145643,424.83948
145644,168.24077
145645,301.35138
145646,190.53127
145647,240.35976
145648,265.34
145649,295.60928
145650,279.00314
145651,269.51193
145652,311.92126
145653,226.06525
145654,258.33417
145655,320.8919
145656,209.17902
145657,204.3536
145658,289.2488
145659,191.6097
145660,392.95917
145661,157.15599
145662,284.5751
145663,232.82797
145664,387.31656
145665,228.91101
145666,221.26396
145667,181.00235
145668,176.72346
145669,188.88763
145670,179.05444
145671,340.8567
145672,256.3341
145673,200.36821
145674,151.68382
145675,243.26233
145676,163.2902
145677,206.26233
145678,267.0685
145679,338.2767
145680,241.68837
145681,223.69415
145682,343.29224
145683,252.81871
145684,165.30315
145685,373.732
145686,187.41223
145687,200.37613
145688,416.16223
145689,170.98001
145690,236.53651
145691,175.85497
145692,223.45753
145693,221.41156
145694,215.58786
145695,217.27861
145696,222.90443
145697,159.40181
145698,257.57492
145699,236.00441
145700,207.19897
145701,192.73553
145702,159.53
145703,242.23256
145704,315.46292
145705,205.99785
145706,195.94403
145707,269.8805
145708,273.52362
145709,216.14934
145710,408.53226
145711,189.91824
145712,355.5845
145713,273.08353
145714,210.65973
145715,248.70378
145716,196.63174
145717,361.8032
145718,273.16467
145719,165.9059
145720,250.55801
145721,219.74968
145722,206.83304
145723,263.64175
145724,221.93874
145725,216.65428
145726,361.6516
145727,252.38914
145728,170.58777
145729,298.5604
145730,171.44257
145731,238.67508
145732,230.96198
145733,178.76682
145734,194.63733
145735,214.70802
145736,219.84248
145737,321.71054
145738,263.019
145739,229.24167
145740,332.52332
145741,168.08556
145742,352.74466
145743,219.1852
145744,215.93053
145745,215.48297
145746,237.71194
145747,157.11691
145748,169.83199
145749,170.6123
145750,205.397
145751,321.3724
145752,206.32338
145753,173.09961
145754,236.4318
145755,273.9443
145756,205.4026
145757,188.39246
145758,201.19623
145759,300.93262
145760,226.93317
145761,211.10826
145762,133.51424
145763,342.43774
145764,199.40129
145765,177.13179
145766,163.28596
145767,273.93845
145768,258.77393
145769,229.36336
145770,203.02516
145771,285.47137
145772,361.0872
145773,284.36737
145774,245.60878
145775,376.07825
145776,191.92725
145777,296.34586
145778,252.05165
145779,206.25447
145780,146.49666
145781,194.93013
145782,273.0791
145783,275.4616
145784,215.20616
145785,430.63617
145786,357.08002
145787,300.0673
145788,225.92262
145789,295.8088
145790,197.35953
145791,142.29878
145792,246.79538
145793,363.27655
145794,271.0259
145795,215.45628
145796,320.61032
145797,227.55011
145798,298.42728
145799,252.87643
145800,402.89682
145801,354.2695
145802,236.34764
145803,268.31604
145804,208.37622
145805,270.66357
145806,246.03091
145807,217.56583
145808,215.67708
145809,203.50336
145810,269.70444
145811,161.99811
145812,225.76602
145813,259.17252
145814,218.38562
145815,198.00995
145816,235.40005
145817,195.83089
145818,154.23466
145819,244.60645
145820,294.6413
145821,176.49106
145822,260.76437
145823,431.6756
145824,214.07631
145825,359.00085
145826,203.58714
145827,250.25333
145828,171.43036
145829,232.31065
145830,221.50726
145831,182.18674
145832,245.8981
145833,234.87024
145834,225.34451
145835,228.22444
145836,166.54631
145837,218.1852
145838,169.04291
145839,167.41837
145840,218.85603
145841,364.8791
145842,385.91013
145843,186.7659
145844,355.12497
145845,146.90836
145846,218.67648
145847,357.8
145848,264.52396
145849,178.65009
145850,300.9219
145851,324.90955
145852,307.54382
145853,268.197
145854,247.42168
145855,181.61803
145856,172.9526
145857,271.64337
145858,232.07573
145859,205.15117
145860,221.13913
145861,171.98895
145862,150.82652
145863,279.45618
145864,341.66125
145865,252.57022
145866,254.60506
145867,232.29597
145868,216.61111
145869,201.12782
145870,252.90216
145871,166.0552
145872,372.5193
145873,271.90735
145874,323.7754
145875,336.02466
145876,266.7571
145877,282.73343
145878,249.1661
145879,251.78311
145880,183.45465
145881,215.18283
145882,195.0563
145883,288.89514
145884,252.68752
145885,172.85828
145886,214.14323
145887,169.26785
145888,218.25395
145889,250.90546
145890,261.41867
145891,134.58188
145892,181.04964
145893,258.42368
145894,206.97667
145895,356.46194
145896,310.03564
145897,188.48024
145898,226.02701
145899,212.39134
145900,159.43309
145901,304.18915
145902,255.22723
145903,190.65002
145904,273.9523
145905,190.00337
145906,213.98656
145907,265.88132
145908,229.18909
145909,155.32751
145910,167.67433
145911,298.15164
145912,289.99228
145913,215.01965
145914,222.5172
145915,230.0181
145916,304.29575
145917,172.58722
145918,228.77258
145919,205.0161
145920,311.38126
145921,348.2856
145922,178.97198
145923,289.1556
145924,187.55734
145925,192.54318
145926,194.29324
145927,270.26172
145928,204.08237
145929,217.92464
145930,265.36145
145931,215.21162
145932,331.6409
145933,220.083
145934,184.05731
145935,360.5432
145936,184.54619
145937,268.35
145938,151.44685
145939,274.50876
145940,221.10786
145941,191.16856
145942,150.42558
145943,203.56317
145944,190.4285
145945,162.61201
145946,261.89542
145947,158.48137
145948,192.90918
145949,185.13968
145950,267.67145
145951,279.04224
145952,244.83336
145953,253.09767
145954,392.54068
145955,303.67615
145956,211.99251
145957,269.5232
145958,189.89781
145959,213.70699
145960,216.65796
145961,162.86467
145962,217.82916
145963,315.08115
145964,202.34769
145965,262.94794
145966,230.65858
145967,186.49399
145968,364.3226
145969,225.78821
145970,259.70868
145971,306.52988
145972,393.0213
145973,187.34888
145974,248.23851
145975,214.92622
145976,245.664
145977,239.53815
145978,170.9786
145979,326.34982
145980,312.73676
145981,378.35977
145982,358.39066
145983,277.18677
145984,196.1392
145985,230.60046
145986,221.72243
145987,219.4662
145988,294.06122
145989,256.62854
145990,300.0517
145991,255.48518
145992,284.10107
145993,316.62573
145994,216.34085
145995,175.28082
145996,290.42273
145997,191.99855
145998,179.78693
145999,251.44476
146000,319.98398
146001,262.90744
146002,287.99567
146003,236.94453
146004,274.69675
146005,314.37476
146006,169.23167
146007,327.81433
146008,185.23135
146009,226.57558
146010,256.6705
146011,538.0563
146012,195.87857
146013,460.21207
146014,205.86095
146015,183.67094
146016,318.3693
146017,275.13116
146018,307.221
146019,206.63466
146020,177.35928
146021,231.73685
146022,331.77203
146023,421.4276
146024,278.54645
146025,464.35828
146026,296.15967
146027,294.40494
146028,214.28343
146029,193.22194
146030,232.1295
146031,356.94885
146032,155.3374
146033,313.6573
146034,273.4401
146035,262.30896
146036,205.1235
146037,233.42014
146038,213.65524
146039,279.72083
146040,311.8086
146041,206.335
146042,219.34457
146043,228.05676
146044,252.80127
146045,264.08212
146046,332.61133
146047,159.58858
146048,305.5786
146049,366.22733
146050,181.68091
146051,224.02315
146052,398.95883
146053,297.523
146054,271.73703
146055,208.53783
146056,290.1329
146057,203.58952
146058,183.64423
146059,320.33823
146060,268.33597
146061,234.74097
146062,224.96992
146063,232.89279
146064,217.74484
146065,221.07147
146066,349.4551
146067,155.84412
146068,184.56593
146069,304.4078
146070,271.39148
146071,249.6467
146072,331.3059
146073,352.73672
146074,255.429
146075,180.57877
146076,198.65335
146077,228.76718
146078,211.79424
146079,293.0934
146080,247.33742
146081,262.7832
146082,296.90585
146083,254.96365
146084,450.3741
146085,241.23651
146086,235.38966
146087,188.05107
146088,198.32828
146089,232.12646
146090,438.49063
146091,246.01758
146092,186.63367
146093,249.91702
146094,267.75662
146095,220.10486
146096,249.50577
146097,308.66602
146098,326.7656
146099,292.95914
146100,249.92426
146101,188.36267
146102,264.16425
146103,319.56177
146104,313.79572
146105,382.49115
146106,359.3392
146107,194.94974
146108,216.21854
146109,236.337
146110,182.17848
146111,201.55475
146112,194.9615
146113,175.00095
146114,233.87982
146115,196.85928
146116,311.08185
146117,290.22455
146118,288.7236
146119,185.02907
146120,216.85284
146121,199.16895
146122,350.32614
146123,240.30864
146124,291.3685
146125,165.35455
146126,194.44868
146127,388.6034
146128,237.08417
146129,229.90909
146130,265.93918
146131,190.2341
146132,229.62846
146133,372.60037
146134,237.38144
146135,365.968
146136,218.947
146137,223.18063
146138,223.52736
146139,219.9059
146140,277.90005
146141,170.15248
146142,148.19272
146143,216.45901
146144,200.60278
146145,224.60136
146146,218.1661
146147,229.39008
146148,220.61621
146149,156.84209
146150,296.94904
146151,271.68597
146152,186.29242
146153,171.7301
146154,232.59991
146155,247.2002
146156,264.6963
146157,256.50204
146158,290.4056
146159,275.01083
146160,167.22487
146161,228.84319
146162,275.2525
146163,402.1125
146164,167.0561
146165,185.54547
146166,155.28426
146167,242.18669
146168,172.35776
146169,270.6972
146170,439.99002
146171,252.60022
146172,289.49255
146173,317.32455
146174,168.8876
146175,183.59222
146176,320.89368
146177,375.54254
146178,323.79236
146179,209.38954
146180,160.88104
146181,375.44333
146182,214.0475
146183,237.61398
146184,216.81818
146185,197.59723
146186,231.88478
146187,287.80212
146188,216.95506
146189,216.4907
146190,283.21133
146191,203.17656
146192,174.90564
146193,233.77298
146194,213.24686
146195,311.2946
146196,194.99344
146197,225.4452
146198,258.51074
146199,321.15225
146200,285.70123
146201,227.7988
146202,272.9263
146203,247.92062
146204,203.27283
146205,202.93106
146206,260.00095
146207,275.5304
146208,296.7885
146209,162.75688
146210,171.58017
146211,226.03963
146212,217.25555
146213,182.474
146214,236.692
146215,153.01353
146216,180.57874
146217,288.3834
146218,178.36655
146219,204.5344
146220,398.93616
146221,351.0414
146222,226.75552
146223,201.28162
146224,222.73381
146225,218.99533
146226,209.59859
146227,282.91968
146228,255.50797
146229,244.25125
146230,148.81567
146231,267.99164
146232,444.092
146233,169.80745
146234,322.18173
146235,226.53383
146236,242.48083
146237,291.90912
146238,280.34027
146239,224.90054
146240,372.0214
146241,319.01715
146242,305.74048
146243,201.79532
146244,249.50133
146245,138.9905
146246,326.42712
146247,249.51819
146248,220.38509
146249,152.27692
146250,247.75797
146251,411.39304
146252,224.40356
146253,312.96954
146254,266.68024
146255,279.82938
146256,291.4936
146257,238.38712
146258,209.89507
146259,252.79645
146260,295.18457
146261,223.55568
146262,269.54077
146263,306.2107
146264,232.35535
146265,215.28433
146266,256.34787
146267,345.06458
146268,271.6983
146269,374.91248
146270,415.39325
146271,287.60217
146272,313.2453
146273,305.27362
146274,291.2403
146275,186.94736
146276,250.9374
146277,268.61063
146278,550.07623
146279,230.07935
146280,393.87177
146281,298.78583
146282,223.74124
146283,224.01906
146284,359.3012
146285,274.56964
146286,189.76135
146287,222.47685
146288,208.69794
146289,229.51437
146290,206.05997
146291,240.55
146292,249.89973
146293,301.90744
146294,175.80258
146295,311.15506
146296,252.8896
146297,260.61218
146298,182.72556
146299,345.19647
146300,461.57858
146301,385.6879
146302,205.36392
146303,266.6912
146304,278.64487
146305,211.27591
146306,373.51273
146307,203.23268
146308,327.3327
146309,161.02454
146310,334.761
146311,207.98965
146312,175.96063
146313,211.97682
146314,179.06209
146315,369.207
146316,219.35266
146317,183.88824
146318,413.65292
146319,202.72272
146320,168.09119
146321,176.90866
146322,286.77988
146323,221.39429
146324,395.4872
146325,332.35034
146326,259.3971
146327,174.45642
146328,218.69327
146329,230.13316
146330,268.9369
146331,296.7155
146332,198.74234
146333,286.0194
146334,239.31284
146335,355.05176
146336,167.25089
146337,316.28125
146338,213.15683
146339,176.31586
146340,247.14978
146341,200.3565
146342,309.64554
146343,229.34018
146344,206.64989
146345,321.17468
146346,178.04822
146347,231.76682
146348,359.97223
146349,165.2868
146350,258.24896
146351,168.35179
146352,246.74829
146353,279.3095
146354,348.62906
146355,222.18655
146356,234.74765
146357,195.7072
146358,365.93436
146359,249.7105
146360,321.50763
146361,314.01993
146362,258.385
146363,217.76332
146364,251.79515
146365,200.88828
146366,343.5183
146367,221.95062
146368,278.4357
146369,154.21579
146370,239.67726
146371,366.54214
146372,302.64792
146373,191.05786
146374,161.64923
146375,302.94714
146376,282.75858
146377,163.3664
146378,392.03488
146379,163.10698
146380,169.0183
146381,132.33221
146382,172.93015
146383,301.75027
146384,267.11685
146385,225.86281
146386,212.01193
146387,277.56027
146388,191.86317
146389,167.70435
146390,415.58594
146391,204.90878
146392,230.3075
146393,218.16647
146394,280.49744
146395,227.04933
146396,175.00044
146397,312.28784
146398,256.664
146399,238.20807
146400,207.6153
146401,220.74275
146402,284.22495
146403,246.74356
146404,317.93515
146405,194.92856
146406,269.4156
146407,187.56839
146408,322.72128
146409,221.75543
146410,204.30145
146411,247.63754
146412,350.05396
146413,310.7896
146414,271.9038
146415,160.44818
146416,357.2965
146417,196.35155
146418,219.3066
146419,203.76382
146420,245.53351
146421,228.43127
146422,372.4904
146423,361.36194
146424,159.8797
146425,251.01892
146426,228.30908
146427,174.6712
146428,169.65047
146429,189.09361
146430,201.79755
146431,240.61461
146432,235.97859
146433,257.23596
146434,169.28506
146435,230.78677
146436,182.12225
146437,225.26292
146438,262.78058
146439,228.91441
146440,246.69122
146441,400.63654
146442,455.23367
146443,365.21664
146444,178.0929
146445,183.96684
146446,212.61888
146447,274.49673
146448,217.15012
146449,203.98097
146450,316.99677
146451,224.45969
146452,201.33014
146453,297.46567
146454,342.10056
146455,276.478
146456,151.8024
146457,194.58363
146458,217.27135
146459,266.49786
146460,451.77444
146461,154.78812
146462,225.81845
146463,267.98218
146464,400.0479
146465,231.23807
146466,230.505
146467,346.2502
146468,212.6048
146469,159.36578
146470,294.16806
146471,241.06187
146472,251.77599
146473,212.56197
146474,273.2881
146475,183.81293
146476,317.85434
146477,215.48059
146478,265.76892
146479,286.2437
146480,252.85056
146481,279.90598
146482,362.33777
146483,219.19353
146484,227.41228
146485,205.11263
146486,200.32687
146487,314.24796
146488,229.97803
146489,199.74867
146490,436.29236
146491,322.30157
146492,225.83946
146493,289.73117
146494,133.4669
146495,169.86911
146496,220.9991
146497,282.21786
146498,229.99901
146499,360.6022
146500,163.52513
146501,246.26404
146502,223.71907
146503,189.638
146504,142.4541
146505,231.15775
146506,180.76527
146507,195.72173
146508,195.80228
146509,355.11197
146510,197.29224
146511,208.75813
146512,198.53047
146513,231.36266
146514,189.50348
146515,168.81963
146516,214.4941
146517,231.01854
146518,233.87447
146519,223.08537
146520,166.0393
146521,191.14879
146522,269.22214
146523,288.83676
146524,184.75465
146525,230.77301
146526,207.64035
146527,308.69632
146528,235.15302
146529,229.72185
146530,222.55644
146531,141.32234
146532,310.42746
146533,256.5158
146534,238.82909
146535,218.45828
146536,165.57085
146537,189.82498
146538,233.69086
146539,216.6935
146540,326.5836
146541,284.10236
146542,266.67947
146543,283.4831
146544,200.90132
146545,236.67099
146546,238.94482
146547,338.56198
146548,297.8051
146549,245.22145
146550,184.1928
146551,311.58124
146552,454.74142
146553,294.44522
146554,260.5387
146555,350.0733
146556,340.4581
146557,321.64655
146558,240.03815
146559,244.74017
146560,168.71489
146561,250.12227
146562,221.84149
146563,201.76346
146564,284.64886
146565,196.7847
146566,376.30936
146567,234.43025
146568,273.786
146569,218.69188
146570,307.57965
146571,256.4979
146572,313.9442
146573,207.32788
146574,292.72485
146575,214.1504
146576,185.84947
146577,235.61552
146578,348.42184
146579,468.5514
146580,255.303
146581,201.84424
146582,292.19696
146583,188.88419
146584,162.05748
146585,284.81415
146586,226.65605
146587,206.69946
146588,268.25278
146589,313.98553
146590,297.92346
146591,151.7252
146592,283.38336
146593,212.42496
146594,180.81221
146595,253.8531
146596,242.88176
146597,257.9878
146598,244.66124
146599,324.9577
146600,296.44775
146601,312.78738
146602,320.71893
146603,279.07843
146604,187.50684
146605,163.31575
146606,226.58856
146607,204.61691
146608,358.73172
146609,215.70163
146610,291.99857
146611,412.4051
146612,219.85692
146613,153.07114
146614,176.2027
146615,220.5314
146616,246.44386
146617,320.9864
146618,276.74344
146619,199.89603
146620,252.27715
146621,258.66882
146622,264.34814
146623,220.2311
146624,176.96158
146625,258.9592
146626,226.3802
146627,306.3381
146628,232.98401
146629,209.83646
146630,284.32022
146631,215.35904
146632,179.44958
146633,269.21936
146634,233.10167
146635,155.67131
146636,308.6911
146637,202.42236
146638,257.56677
146639,250.22243
146640,339.80508
146641,310.51877
146642,190.71335
146643,198.13118
146644,216.18057
146645,139.52284
146646,286.88037
146647,245.50835
146648,205.48007
146649,163.87146
146650,243.51225
146651,298.0631
146652,251.16771
146653,248.84071
146654,215.58014
146655,271.82935
146656,322.30157
146657,159.30148
146658,173.225
146659,406.19638
146660,253.55096
146661,139.9239
146662,237.08202
146663,300.89294
146664,198.02037
146665,183.78941
146666,291.20486
146667,288.58463
146668,214.54675
146669,173.47652
146670,305.7636
146671,180.56992
146672,366.9413
146673,336.67438
146674,422.622
146675,178.05136
146676,278.18903
146677,357.2082
146678,340.59564
146679,179.27292
146680,297.90637
146681,176.7501
146682,246.77155
146683,194.73044
146684,225.94196
146685,200.65308
146686,217.81706
146687,215.76218
146688,316.6871
146689,150.95863
146690,327.87216
146691,342.3156
146692,334.00394
146693,338.17084
146694,245.7573
146695,189.39915
146696,336.7101
146697,215.75824
146698,315.8499
146699,237.46304
146700,222.02074
146701,290.49915
146702,210.65488
146703,263.30725
146704,244.12675
146705,301.84375
146706,375.24194
146707,160.90027
146708,168.49417
146709,281.01428
146710,215.92659
146711,232.01086
146712,167.45752
146713,306.21588
146714,264.69067
146715,248.20302
146716,191.0038
146717,339.92938
146718,259.0609
146719,297.74033
146720,228.11888
146721,155.28773
146722,394.7315
146723,266.65265
146724,219.50813
146725,174.2829
146726,300.26312
146727,407.7831
146728,190.98633
146729,244.59131
146730,202.24577
146731,352.84903
146732,205.61447
146733,173.29141
146734,317.002
146735,188.59842
146736,204.08191
146737,250.78693
146738,330.27643
146739,265.17493
146740,181.06258
146741,210.57971
146742,226.60472
146743,383.69095
146744,193.18494
146745,252.9827
146746,252.56093
146747,178.26424
146748,254.104
146749,174.26344
146750,227.20401
146751,258.24332
146752,290.23563
146753,247.19536
146754,143.92464
146755,403.8787
146756,208.84532
146757,284.7726
146758,224.38968
146759,161.6664
146760,476.07416
146761,213.94385
146762,171.12543
146763,291.8793
146764,179.60529
146765,136.516
146766,363.21277
146767,280.2925
146768,296.6904
146769,236.92836
146770,246.1138
146771,178.07362
146772,294.57504
146773,190.25693
146774,258.54178
146775,195.50217
146776,189.08789
146777,208.51625
146778,244.38823
146779,434.08844
146780,323.44907
146781,189.33217
146782,220.51976
146783,150.15454
146784,261.62283
146785,341.99655
146786,290.61093
146787,213.37514
146788,302.42932
146789,217.19348
146790,262.23688
146791,187.81374
146792,187.65434
146793,427.50858
146794,260.7898
146795,156.07239
146796,227.2247
146797,124.96085
146798,334.8366
146799,214.13535
146800,197.01999
146801,244.62907
146802,264.494
146803,182.62738
146804,208.82428
146805,222.13432
146806,201.9256
146807,183.13844
146808,431.98846
146809,222.1813
146810,202.44046
146811,197.91167
146812,164.4456
146813,258.68997
146814,294.39743
146815,179.97595
146816,174.97086
146817,334.27817
146818,225.95848
146819,153.08513
146820,183.41226
146821,192.12727
146822,349.2773
146823,197.79205
146824,211.80397
146825,231.12442
146826,166.93329
146827,207.67528
146828,246.65117
146829,243.75145
146830,182.01797
146831,251.63647
146832,254.01279
146833,349.64185
146834,355.66116
146835,222.33438
146836,176.50702
146837,210.9084
146838,351.11234
146839,153.69777
146840,281.54108
146841,223.78986
146842,217.848
146843,229.49019
146844,277.63574
146845,295.45596
146846,173.59059
146847,198.61658
146848,164.4012
146849,163.11859
146850,185.65181
146851,190.10817
146852,409.74686
146853,229.36336
146854,204.83458
146855,236.16293
146856,157.9113
146857,228.41043
146858,227.64769
146859,160.03615
146860,251.12439
146861,426.64893
146862,270.75668
146863,335.29068
146864,224.0554
146865,269.32895
146866,402.48196
146867,152.5725
146868,455.79672
146869,178.72661
146870,180.86508
146871,189.29431
146872,154.85278
146873,343.0097
146874,325.86307
146875,298.4748
146876,234.41576
146877,282.56833
146878,191.43542
146879,222.5042
146880,164.90878
146881,234.47733
146882,275.72858
146883,197.3078
146884,348.4646
146885,225.81862
146886,265.38074
146887,378.70786
146888,216.1429
146889,239.99825
146890,335.80405
146891,208.40135
146892,258.4702
146893,173.25272
146894,507.7512
146895,219.70393
146896,219.11584
146897,309.85062
146898,337.23636
146899,247.17351
146900,215.36426
146901,250.98172
146902,154.26964
146903,220.5036
146904,251.80255
146905,213.27667
146906,262.87128
146907,232.58224
146908,227.15312
146909,278.0108
146910,346.70694
146911,306.78027
146912,237.09782
146913,249.04047
146914,303.49203
146915,220.30989
146916,262.70737
146917,356.8059
146918,242.26208
146919,308.32187
146920,394.22348
146921,315.37115
146922,266.6066
146923,231.1331
146924,277.5508
146925,177.76776
146926,288.31696
146927,189.45103
146928,169.64903
146929,319.4836
146930,223.59946
146931,186.73367
146932,274.33405
146933,199.13672
146934,235.86989
146935,266.15594
146936,198.09723
146937,374.22995
146938,224.78453
146939,266.1102
146940,245.55127
146941,204.4819
146942,283.5353
146943,296.06995
146944,339.07297
146945,214.38637
146946,209.10785
146947,278.4109
146948,231.73257
146949,296.4117
146950,182.93916
146951,226.26212
146952,219.61374
146953,203.2642
146954,265.49594
146955,230.81328
146956,169.21117
146957,240.10976
146958,174.67441
146959,170.19002
146960,230.66855
146961,294.80762
146962,163.21881
146963,187.20596
146964,204.16168
146965,194.92651
146966,233.22409
146967,307.31805
146968,224.8982
146969,444.05283
146970,228.24815
146971,262.1692
146972,202.42033
146973,307.72284
146974,318.30658
146975,256.5489
146976,417.90314
146977,193.24474
146978,173.9996
146979,173.97784
146980,322.2931
146981,321.1914
146982,220.43965
146983,243.60345
146984,230.25424
146985,262.9038
146986,253.33197
146987,198.33043
146988,247.1891
146989,314.50592
146990,325.91772
146991,175.32799
146992,222.22604
146993,358.47556
146994,243.2724
146995,159.9053
146996,304.37628
146997,222.23056
146998,262.5986
146999,304.7388
147000,284.69266
147001,192.84961
147002,261.74527
147003,225.81845
147004,181.88452
147005,327.3327
147006,178.20137
147007,305.198
147008,203.48524
147009,282.64154
147010,180.53085
147011,236.56062
147012,191.38177
147013,236.90895
147014,137.80751
147015,317.1811
147016,266.16034
147017,241.39859
147018,194.6511
147019,174.89325
147020,284.32648
147021,312.88336
147022,209.22385
147023,416.12073
147024,340.69626
147025,403.62274
147026,307.53235
147027,202.47679
147028,154.89473
147029,272.40073
147030,315.29858
147031,331.16403
147032,261.68747
147033,344.23605
147034,247.91777
147035,199.36453
147036,170.25131
147037,212.30452
147038,255.78397
147039,201.17859
147040,289.3275
147041,196.51392
147042,207.4009
147043,277.7723
147044,313.0174
147045,197.82271
147046,302.31796
147047,264.10394
147048,212.27597
147049,355.42957
147050,227.76982
147051,245.03513
147052,316.7604
147053,313.5546
147054,309.5782
147055,217.1815
147056,200.87817
147057,311.6157
147058,321.36118
147059,318.43097
147060,228.93747
147061,315.64877
147062,227.1311
147063,248.1362
147064,224.02452
147065,292.2632
147066,221.6738
147067,184.29082
147068,366.5974
147069,284.62726
147070,146.51869
147071,278.5168
147072,177.27658
147073,205.88269
147074,208.82387
147075,332.074
147076,370.84918
147077,336.1429
147078,284.5555
147079,177.56046
147080,154.81157
147081,357.557
147082,224.78423
147083,280.14322
147084,141.53716
147085,256.1894
147086,389.39813
147087,205.69833
147088,256.9615
147089,234.80754
147090,176.59769
147091,297.9944
147092,236.62149
147093,241.40773
147094,322.09067
147095,299.83572
147096,189.71274
147097,183.58572
147098,238.77063
147099,195.90775
147100,383.9945
147101,200.20209
147102,293.4664
147103,206.74684
147104,256.2379
147105,190.35548
