Id,CO2 Emissions(g/km)
140736,189.52411
140737,300.59183
140738,237.45427
140739,211.76703
140740,167.48573
140741,387.88177
140742,251.9606
140743,389.24323
140744,219.86266
140745,317.57608
140746,295.1046
140747,380.53018
140748,240.30873
140749,211.94423
140750,301.73767
140751,172.68805
140752,214.07393
140753,227.76906
140754,311.18063
140755,232.69218
140756,233.53178
140757,343.0678
140758,221.70634
140759,178.94862
140760,272.27258
140761,229.48131
140762,202.43681
140763,177.68024
140764,154.50082
140765,277.03204
140766,388.4726
140767,280.85977
140768,234.55362
140769,310.88254
140770,243.25668
140771,283.22897
140772,230.81729
140773,220.71466
140774,262.4853
140775,234.43684
140776,255.60284
140777,179.68811
140778,274.59988
140779,388.6988
140780,180.0755
140781,180.01659
140782,268.40152
140783,259.2045
140784,243.35004
140785,175.85391
140786,178.76411
140787,211.21335
140788,401.2265
140789,235.69678
140790,236.81772
140791,335.90933
140792,305.7451
140793,190.6224
140794,159.06476
140795,171.1125
140796,157.59312
140797,335.54037
140798,303.49222
140799,204.03883
140800,156.30435
140801,310.6201
140802,383.33136
140803,232.07315
140804,169.8425
140805,216.37035
140806,157.10388
140807,258.22278
140808,388.6988
140809,169.6581
140810,264.77502
140811,312.0715
140812,260.1892
140813,387.19873
140814,196.40277
140815,179.96529
140816,261.32318
140817,204.38008
140818,201.9842
140819,158.16295
140820,274.43774
140821,308.20062
140822,319.25424
140823,170.36505
140824,191.07054
140825,234.04903
140826,159.8161
140827,232.07315
140828,277.03204
140829,184.70589
140830,222.8555
140831,266.3765
140832,257.25296
140833,165.6427
140834,238.34045
140835,258.22278
140836,369.98114
140837,308.6555
140838,290.85858
140839,227.76906
140840,160.9631
140841,242.7784
140842,233.53178
140843,233.53178
140844,221.91313
140845,387.19873
140846,182.49629
140847,207.28328
140848,229.04477
140849,161.36716
140850,207.29718
140851,217.28352
140852,234.55362
140853,271.55893
140854,161.89212
140855,213.6882
140856,309.85846
140857,311.9959
140858,257.5164
140859,155.39209
140860,215.22226
140861,312.0715
140862,306.59155
140863,236.05695
140864,215.8875
140865,306.91724
140866,225.63264
140867,158.28006
140868,312.0715
140869,283.22897
140870,241.76736
140871,209.49544
140872,186.71901
140873,330.05505
140874,345.09253
140875,189.55957
140876,225.32596
140877,247.57693
140878,386.8301
140879,258.22278
140880,168.69958
140881,244.17204
140882,311.43234
140883,213.33093
140884,204.38008
140885,210.33116
140886,188.12103
140887,232.38545
140888,305.6774
140889,308.39014
140890,229.59795
140891,276.13806
140892,315.99377
140893,295.52948
140894,204.03883
140895,246.62271
140896,162.31966
140897,258.13666
140898,237.56615
140899,220.7713
140900,330.0461
140901,165.38632
140902,214.07393
140903,171.42197
140904,237.45427
140905,201.90628
140906,302.91888
140907,230.81729
140908,380.3631
140909,302.91888
140910,165.38632
140911,283.1256
140912,200.93616
140913,291.45944
140914,234.51234
140915,376.99298
140916,246.20653
140917,318.49258
140918,300.2526
140919,179.2922
140920,255.19193
140921,216.3368
140922,172.93152
140923,175.09892
140924,306.17493
140925,211.0817
140926,264.68967
140927,155.90157
140928,280.34293
140929,326.24515
140930,172.6988
140931,277.03204
140932,234.55362
140933,269.28293
140934,220.34464
140935,341.52762
140936,175.50932
140937,309.85846
140938,171.04019
140939,255.27635
140940,284.76624
140941,178.76411
140942,336.61905
140943,172.68805
140944,219.35484
140945,216.3368
140946,226.72665
140947,159.73947
140948,222.56583
140949,219.54863
140950,241.15085
140951,230.98512
140952,207.06271
140953,253.0369
140954,272.26712
140955,300.84546
140956,198.29063
140957,203.95892
140958,295.45877
140959,310.27405
140960,230.08698
140961,228.30527
140962,191.61867
140963,235.2027
140964,202.79128
140965,266.56216
140966,283.92908
140967,285.70657
140968,182.2953
140969,326.9253
140970,237.46384
140971,367.56183
140972,262.5196
140973,224.31425
140974,381.60776
140975,180.28574
140976,158.62248
140977,308.20062
140978,299.11993
140979,226.00705
140980,289.88916
140981,237.68051
140982,239.02502
140983,258.13666
140984,251.078
140985,258.22278
140986,312.51657
140987,245.61198
140988,311.91913
140989,170.36505
140990,234.89978
140991,201.38818
140992,222.69528
140993,232.24777
140994,313.17456
140995,180.69757
140996,222.05637
140997,261.94046
140998,169.79018
140999,310.6201
141000,187.11736
141001,171.1125
141002,295.0664
141003,203.02422
141004,300.39508
141005,282.09903
141006,233.53178
141007,162.02318
141008,235.3121
141009,296.22748
141010,266.64053
141011,161.89212
141012,220.8565
141013,257.5164
141014,230.12791
141015,296.22748
141016,238.34045
141017,246.97168
141018,235.18172
141019,297.7328
141020,253.15154
141021,254.92622
141022,388.4726
141023,312.42807
141024,163.7587
141025,222.1707
141026,164.50667
141027,305.43314
141028,295.52948
141029,243.35004
141030,276.79147
141031,385.7948
141032,213.33093
141033,313.3908
141034,169.6581
141035,276.28885
141036,297.89532
141037,247.57693
141038,237.56615
141039,234.42545
141040,357.55252
141041,165.38632
141042,300.84546
141043,243.20091
141044,283.92908
141045,232.03456
141046,280.5454
141047,301.92914
141048,194.79572
141049,188.19884
141050,278.6213
141051,313.70462
141052,219.54863
141053,215.22226
141054,248.77365
141055,322.61377
141056,200.63353
141057,271.5069
141058,299.42285
141059,241.78386
141060,287.97015
141061,395.24597
141062,223.95091
141063,384.2338
141064,214.53763
141065,369.98114
141066,233.53178
141067,318.41595
141068,251.68488
141069,263.28854
141070,243.35004
141071,308.20062
141072,238.26978
141073,253.0369
141074,187.51164
141075,396.47482
141076,223.95091
141077,272.26712
141078,223.30719
141079,295.42398
141080,245.2417
141081,342.64804
141082,285.17303
141083,211.76703
141084,216.3368
141085,173.14742
141086,213.23834
141087,310.4936
141088,301.73767
141089,183.85503
141090,181.54337
141091,210.66055
141092,303.90253
141093,277.03204
141094,203.69745
141095,235.18172
141096,178.23534
141097,368.501
141098,219.86266
141099,320.93097
141100,157.51929
141101,264.72522
141102,275.66992
141103,257.88766
141104,204.74902
141105,402.69208
141106,160.36755
141107,252.87843
141108,159.58821
141109,276.70377
141110,278.6213
141111,394.00378
141112,288.3456
141113,212.63907
141114,235.18172
141115,190.1906
141116,326.9253
141117,306.17493
141118,193.26164
141119,385.7341
141120,256.86093
141121,192.27835
141122,245.55794
141123,311.7375
141124,241.78386
141125,233.53178
141126,318.08032
141127,183.39932
141128,255.27635
141129,233.53178
141130,307.4724
141131,338.71164
141132,266.65268
141133,266.71124
141134,233.53178
141135,233.53178
141136,231.60158
141137,201.60876
141138,194.03052
141139,389.39493
141140,226.33868
141141,219.86266
141142,160.36755
141143,271.55893
141144,233.36285
141145,240.1819
141146,310.0904
141147,312.51657
141148,354.90884
141149,230.81729
141150,200.83405
141151,233.84198
141152,268.69092
141153,276.21774
141154,296.5409
141155,203.01677
141156,227.43593
141157,270.37366
141158,253.63182
141159,234.52356
141160,303.09573
141161,281.9143
141162,326.9253
141163,239.02502
141164,202.06418
141165,233.53178
141166,171.1125
141167,216.29697
141168,342.9806
141169,334.20047
141170,311.91913
141171,283.47284
141172,258.22278
141173,207.06271
141174,169.1687
141175,246.47696
141176,221.40965
141177,216.25713
141178,247.71078
141179,159.36652
141180,350.93387
141181,197.56273
141182,257.76932
141183,301.73767
141184,233.53178
141185,258.22278
141186,177.33664
141187,305.20078
141188,249.69447
141189,291.85544
141190,185.119
141191,223.54424
141192,270.10208
141193,241.78386
141194,390.84875
141195,220.88017
141196,223.5595
141197,388.6013
141198,216.25713
141199,180.6827
141200,230.81729
141201,253.82835
141202,276.54742
141203,239.65762
141204,311.43234
141205,305.44003
141206,335.90933
141207,185.119
141208,343.0678
141209,393.0256
141210,283.2318
141211,178.53235
141212,267.47556
141213,249.8061
141214,292.4185
141215,291.77933
141216,238.26978
141217,216.48068
141218,262.90826
141219,277.03204
141220,268.5106
141221,173.3868
141222,172.93152
141223,264.7487
141224,238.34045
141225,302.39215
141226,312.30917
141227,306.91724
141228,240.30873
141229,232.4641
141230,316.35062
141231,239.65762
141232,229.86525
141233,234.47597
141234,170.50703
141235,220.04143
141236,231.58456
141237,240.2674
141238,177.94353
141239,198.29063
141240,289.38852
141241,169.6581
141242,201.90628
141243,200.24583
141244,388.72168
141245,253.15154
141246,247.54195
141247,225.74475
141248,269.28293
141249,234.32234
141250,237.2296
141251,225.74475
141252,251.03854
141253,249.8061
141254,207.06271
141255,166.88618
141256,233.53178
141257,216.66608
141258,207.51338
141259,220.7713
141260,261.32318
141261,276.28885
141262,255.19193
141263,212.18126
141264,233.36285
141265,234.15402
141266,239.65762
141267,176.33702
141268,194.57991
141269,216.3368
141270,220.71466
141271,274.17386
141272,306.49603
141273,300.86398
141274,261.32318
141275,342.64804
141276,308.39014
141277,389.37595
141278,287.40594
141279,230.81729
141280,211.48143
141281,215.62108
141282,253.15154
141283,292.40933
141284,200.24596
141285,335.90933
141286,238.42792
141287,193.23616
141288,310.07352
141289,234.50546
141290,276.54742
141291,389.25037
141292,301.7296
141293,317.90878
141294,202.79128
141295,274.17386
141296,190.78111
141297,240.30873
141298,173.14742
141299,244.1069
141300,245.61198
141301,230.81729
141302,180.6855
141303,168.70602
141304,338.71164
141305,177.53134
141306,283.92908
141307,235.17131
141308,155.90157
141309,204.03883
141310,311.91913
141311,262.88074
141312,204.56082
141313,342.84766
141314,234.43459
141315,310.84845
141316,344.639
141317,213.23834
141318,252.21057
141319,218.62605
141320,335.90933
141321,336.376
141322,384.5886
141323,211.76703
141324,381.85995
141325,255.2768
141326,196.63809
141327,159.8161
141328,192.78171
141329,255.27635
141330,275.18793
141331,234.89978
141332,201.7817
141333,216.3368
141334,246.47696
141335,167.89116
141336,235.18172
141337,158.28006
141338,157.98349
141339,213.23834
141340,203.95892
141341,190.39569
141342,168.98622
141343,253.60304
141344,180.6827
141345,255.44258
141346,384.2338
141347,387.19873
141348,379.94733
141349,277.0036
141350,193.95573
141351,210.41533
141352,212.07826
141353,233.53178
141354,189.62794
141355,189.52411
141356,259.09653
141357,252.88269
141358,205.60368
141359,385.56384
141360,249.8673
141361,162.33754
141362,280.5454
141363,190.59099
141364,227.09984
141365,291.45944
141366,239.81667
141367,177.53134
141368,225.68555
141369,312.42807
141370,172.21002
141371,233.53178
141372,257.53705
141373,264.99368
141374,155.56882
141375,163.45328
141376,233.36285
141377,363.37598
141378,165.86925
141379,274.43774
141380,370.25217
141381,187.65594
141382,161.89212
141383,310.27405
141384,229.47963
141385,229.86525
141386,231.05681
141387,234.32234
141388,229.97122
141389,263.36725
141390,251.5749
141391,177.53134
141392,160.36755
141393,185.50496
141394,266.65268
141395,330.0461
141396,292.5762
141397,207.06271
141398,185.83583
141399,250.41322
141400,254.51865
141401,216.48068
141402,280.85938
141403,194.81664
141404,173.14742
141405,233.74591
141406,169.1687
141407,234.55362
141408,258.22278
141409,274.1716
141410,213.62947
141411,172.68805
141412,165.6427
141413,176.01785
141414,353.5367
141415,196.17415
141416,281.63477
141417,206.40231
141418,194.57991
141419,180.6855
141420,310.6201
141421,230.81729
141422,230.62547
141423,244.00711
141424,174.40982
141425,225.09982
141426,232.07315
141427,200.24596
141428,266.71124
141429,257.76932
141430,226.28854
141431,228.30527
141432,316.95947
141433,213.23834
141434,163.2782
141435,312.34372
141436,198.249
141437,233.59892
141438,213.04422
141439,299.99646
141440,378.9839
141441,214.07393
141442,392.33136
141443,394.00378
141444,261.1193
141445,162.3305
141446,369.75143
141447,164.71327
141448,236.69058
141449,240.30873
141450,326.24515
141451,179.1788
141452,225.63264
141453,233.53178
141454,246.97168
141455,213.62947
141456,346.50842
141457,234.13022
141458,320.93097
141459,204.45067
141460,222.96642
141461,169.1687
141462,226.03073
141463,242.35718
141464,318.08112
141465,213.59058
141466,311.18063
141467,236.38928
141468,260.4926
141469,170.6964
141470,166.93669
141471,216.3368
141472,264.99368
141473,237.80305
141474,297.38504
141475,166.88618
141476,223.12169
141477,305.79593
141478,257.69852
141479,239.65762
141480,235.9819
141481,264.99368
141482,200.7388
141483,175.339
141484,347.2537
141485,179.73128
141486,335.90933
141487,158.28006
141488,152.22594
141489,232.86766
141490,213.43863
141491,168.69958
141492,189.43034
141493,176.89787
141494,227.56142
141495,240.30873
141496,215.62108
141497,194.92145
141498,233.59892
141499,278.51828
141500,215.62108
141501,179.73128
141502,177.08365
141503,302.12894
141504,237.40163
141505,243.082
141506,257.20575
141507,274.8671
141508,254.48396
141509,239.81667
141510,234.07397
141511,254.13058
141512,306.59155
141513,415.874
141514,234.55362
141515,312.51657
141516,216.3368
141517,222.01424
141518,169.6581
141519,285.17303
141520,388.6988
141521,220.7713
141522,253.88219
141523,269.37793
141524,266.71124
141525,310.6201
141526,159.58821
141527,207.35828
141528,229.47963
141529,310.27405
141530,346.92825
141531,166.88618
141532,282.2453
141533,262.64157
141534,217.26593
141535,261.99207
141536,304.27905
141537,281.60168
141538,212.00882
141539,250.41322
141540,169.70854
141541,205.28781
141542,367.77972
141543,282.4963
141544,338.71164
141545,239.39104
141546,216.37563
141547,162.0309
141548,260.5253
141549,297.63162
141550,216.37035
141551,237.45427
141552,321.6862
141553,237.56615
141554,203.02422
141555,223.95091
141556,174.40982
141557,306.17493
141558,251.14626
141559,249.04526
141560,323.48444
141561,385.025
141562,208.15689
141563,271.48495
141564,238.26978
141565,253.15154
141566,156.87048
141567,264.99368
141568,345.09253
141569,184.26762
141570,180.0755
141571,283.92908
141572,348.4103
141573,200.93616
141574,253.15154
141575,339.59613
141576,193.0349
141577,212.04114
141578,381.90128
141579,241.08406
141580,229.30026
141581,233.53178
141582,387.7736
141583,210.6487
141584,216.3368
141585,291.6885
141586,310.6201
141587,370.38495
141588,223.95091
141589,234.89978
141590,234.62283
141591,224.31425
141592,155.94234
141593,399.68958
141594,177.33664
141595,245.57248
141596,165.97478
141597,200.48352
141598,290.85858
141599,236.44
141600,158.86623
141601,247.7166
141602,209.851
141603,257.69882
141604,220.0067
141605,205.1388
141606,251.81827
141607,253.98885
141608,288.3456
141609,293.74017
141610,218.24838
141611,299.41785
141612,186.74434
141613,302.91888
141614,165.38632
141615,156.25174
141616,253.63182
141617,221.40965
141618,197.56273
141619,165.6427
141620,342.84766
141621,220.04143
141622,316.35062
141623,283.93457
141624,215.62108
141625,253.98885
141626,335.9634
141627,222.8555
141628,312.30917
141629,152.8769
141630,262.4853
141631,198.29063
141632,392.33136
141633,226.33868
141634,310.07352
141635,271.55893
141636,257.5164
141637,227.76906
141638,269.1637
141639,232.86766
141640,174.40982
141641,180.321
141642,245.2417
141643,275.66992
141644,157.10388
141645,188.18146
141646,315.99377
141647,316.93527
141648,343.0678
141649,225.74475
141650,271.55893
141651,302.89343
141652,241.57797
141653,233.36285
141654,271.41592
141655,174.40982
141656,245.72464
141657,311.82278
141658,297.4276
141659,381.14792
141660,166.68288
141661,250.28374
141662,295.52948
141663,311.43234
141664,301.73767
141665,158.01971
141666,229.57397
141667,197.56273
141668,204.92134
141669,221.73885
141670,220.37445
141671,177.53134
141672,169.6581
141673,167.2944
141674,166.88618
141675,226.33868
141676,248.15503
141677,262.88074
141678,274.3285
141679,265.5137
141680,224.31425
141681,384.77512
141682,202.24063
141683,226.33868
141684,216.3368
141685,199.68527
141686,205.1388
141687,167.42145
141688,374.39343
141689,160.36755
141690,225.63264
141691,169.1687
141692,245.57248
141693,304.93442
141694,296.22748
141695,211.0817
141696,246.08615
141697,163.7145
141698,271.11652
141699,207.55717
141700,203.94595
141701,248.15503
141702,292.75238
141703,262.8511
141704,204.92134
141705,272.81372
141706,253.15154
141707,325.61438
141708,336.376
141709,214.59435
141710,251.03854
141711,243.77278
141712,218.54793
141713,165.70653
141714,282.64658
141715,165.97478
141716,235.10692
141717,313.17456
141718,160.36755
141719,226.33868
141720,243.35004
141721,312.0715
141722,232.75403
141723,231.60158
141724,238.34045
141725,220.04143
141726,386.89865
141727,213.23834
141728,221.5688
141729,160.93422
141730,271.55893
141731,240.30873
141732,213.33093
141733,216.37035
141734,229.4208
141735,262.09253
141736,171.1125
141737,228.73431
141738,233.53178
141739,231.57109
141740,192.5068
141741,272.08078
141742,218.24838
141743,216.37035
141744,303.90253
141745,232.67702
141746,235.36737
141747,229.23248
141748,202.24063
141749,314.5181
141750,190.1772
141751,219.86266
141752,153.54366
141753,352.58743
141754,253.63182
141755,270.70697
141756,236.81065
141757,253.0369
141758,211.94423
141759,243.07722
141760,288.71027
141761,335.90933
141762,168.36446
141763,197.12837
141764,233.53178
141765,159.73236
141766,214.07393
141767,218.24658
141768,249.21446
141769,256.2369
141770,196.63809
141771,232.07315
141772,233.36285
141773,166.8184
141774,178.8568
141775,311.43234
141776,230.98512
141777,163.45328
141778,281.1784
141779,312.30917
141780,211.63509
141781,244.06184
141782,201.8383
141783,353.5367
141784,251.59653
141785,167.74507
141786,233.53178
141787,255.19193
141788,180.28574
141789,227.76906
141790,237.45427
141791,313.13983
141792,202.88461
141793,230.81729
141794,222.69528
141795,251.76389
141796,224.87027
141797,376.30902
141798,272.81717
141799,173.51787
141800,373.04483
141801,390.82742
141802,289.15497
141803,311.9959
141804,381.64563
141805,223.56277
141806,249.8061
141807,249.04526
141808,215.22226
141809,230.69597
141810,209.851
141811,281.78992
141812,269.72754
141813,231.57109
141814,214.80193
141815,326.9253
141816,238.34045
141817,254.7668
141818,270.36368
141819,255.44258
141820,225.22626
141821,193.29283
141822,311.09726
141823,212.38809
141824,274.8251
141825,174.83714
141826,266.65268
141827,308.6555
141828,203.71895
141829,253.82835
141830,172.68805
141831,237.45427
141832,254.34258
141833,214.80193
141834,326.40698
141835,330.0461
141836,207.06271
141837,182.49629
141838,175.58241
141839,157.59312
141840,388.76505
141841,295.7213
141842,301.73767
141843,223.56277
141844,163.0874
141845,226.00705
141846,269.28293
141847,275.66992
141848,300.97687
141849,302.90234
141850,190.76047
141851,186.92482
141852,335.90933
141853,223.95091
141854,257.5164
141855,201.97874
141856,303.49222
141857,211.42009
141858,253.6616
141859,159.8161
141860,293.96854
141861,191.10887
141862,225.09982
141863,218.83476
141864,270.07205
141865,281.1784
141866,230.08698
141867,271.55893
141868,301.73767
141869,203.94595
141870,193.26164
141871,312.0715
141872,182.16994
141873,257.25296
141874,228.1061
141875,160.34523
141876,214.07393
141877,162.93779
141878,282.80322
141879,240.1819
141880,308.6555
141881,165.38632
141882,273.63916
141883,150.28091
141884,276.79147
141885,226.7245
141886,168.62392
141887,227.76906
141888,342.84766
141889,342.87143
141890,176.89787
141891,231.60158
141892,170.85797
141893,270.36368
141894,345.12216
141895,326.9253
141896,306.0619
141897,347.97528
141898,218.24838
141899,234.83195
141900,305.7451
141901,237.49193
141902,227.76906
141903,233.74591
141904,240.87688
141905,235.67429
141906,208.15689
141907,306.17493
141908,341.52762
141909,276.21774
141910,335.31302
141911,213.9314
141912,174.40982
141913,166.03104
141914,343.0678
141915,324.16046
141916,204.03883
141917,196.17415
141918,208.15689
141919,264.99368
141920,270.36368
141921,189.43034
141922,220.14435
141923,218.58022
141924,232.07315
141925,186.283
141926,262.7782
141927,253.63182
141928,218.136
141929,242.88387
141930,228.73431
141931,271.41592
141932,342.84766
141933,276.22604
141934,204.74902
141935,316.4409
141936,353.5367
141937,387.19244
141938,223.5595
141939,192.17787
141940,269.86426
141941,185.119
141942,259.4574
141943,238.04062
141944,163.45328
141945,235.10692
141946,214.07393
141947,298.0153
141948,334.20047
141949,233.23724
141950,310.0904
141951,326.24515
141952,312.72623
141953,273.34555
141954,239.81667
141955,203.48769
141956,277.53226
141957,223.37001
141958,213.80302
141959,170.40707
141960,303.57635
141961,194.18994
141962,293.4981
141963,236.44
141964,154.0292
141965,233.53178
141966,243.05028
141967,171.62468
141968,163.45328
141969,266.4655
141970,256.31268
141971,153.54366
141972,283.92908
141973,251.03854
141974,273.8793
141975,264.4071
141976,335.90933
141977,177.94353
141978,218.23546
141979,312.34372
141980,179.96529
141981,241.08406
141982,233.74591
141983,221.82349
141984,265.67038
141985,240.1819
141986,233.59892
141987,159.09155
141988,223.95091
141989,268.40152
141990,287.8606
141991,240.7457
141992,214.07393
141993,311.91913
141994,306.17493
141995,209.94571
141996,269.72754
141997,195.43948
141998,198.29063
141999,343.2445
142000,155.9607
142001,233.53178
142002,284.24533
142003,200.24596
142004,379.94733
142005,269.37793
142006,312.51657
142007,200.4307
142008,266.4655
142009,239.02502
142010,368.23163
142011,171.62468
142012,409.57306
142013,231.60158
142014,160.62834
142015,162.65858
142016,157.10388
142017,253.3738
142018,175.41162
142019,239.02502
142020,310.84845
142021,299.48257
142022,237.56615
142023,157.10388
142024,396.95258
142025,294.1119
142026,368.23163
142027,308.6555
142028,287.19974
142029,307.13123
142030,219.86266
142031,192.17787
142032,254.20193
142033,368.397
142034,342.84766
142035,254.13058
142036,253.0369
142037,220.71466
142038,157.37912
142039,389.37595
142040,260.4926
142041,268.50378
142042,231.60158
142043,241.08406
142044,169.6581
142045,256.66003
142046,287.8606
142047,301.28152
142048,239.52086
142049,237.46384
142050,213.04422
142051,191.10887
142052,236.04872
142053,167.98189
142054,298.79977
142055,288.3456
142056,243.63536
142057,276.64316
142058,234.55362
142059,215.07352
142060,270.70697
142061,233.53178
142062,223.95091
142063,230.98512
142064,258.85526
142065,155.56882
142066,238.34045
142067,268.40152
142068,229.86525
142069,322.93893
142070,201.38818
142071,177.68024
142072,237.45427
142073,214.26987
142074,384.2338
142075,372.1126
142076,233.53178
142077,204.45067
142078,225.68555
142079,169.46259
142080,258.22278
142081,212.23483
142082,212.15654
142083,319.10678
142084,238.34045
142085,249.04526
142086,271.41592
142087,198.29749
142088,154.46614
142089,200.48352
142090,335.31302
142091,307.04907
142092,242.78413
142093,159.99173
142094,310.07352
142095,257.19626
142096,303.57635
142097,172.68805
142098,251.03854
142099,249.04526
142100,266.71124
142101,305.7451
142102,248.36813
142103,193.07431
142104,182.67892
142105,233.53178
142106,240.1819
142107,234.32234
142108,177.68024
142109,243.07722
142110,292.7635
142111,160.36755
142112,231.52747
142113,238.17664
142114,271.55893
142115,283.03897
142116,233.59892
142117,234.55362
142118,222.69528
142119,245.57248
142120,237.56615
142121,239.02502
142122,240.30873
142123,368.23163
142124,184.6007
142125,194.15587
142126,246.12003
142127,159.8161
142128,280.35913
142129,249.55652
142130,306.7787
142131,337.6067
142132,233.53178
142133,308.20062
142134,312.0715
142135,312.72623
142136,383.6649
142137,316.79486
142138,213.33093
142139,310.6201
142140,179.73128
142141,157.80676
142142,279.64648
142143,206.18555
142144,211.84448
142145,200.24596
142146,247.57693
142147,225.68555
142148,220.69334
142149,166.88618
142150,188.28723
142151,172.21002
142152,279.80072
142153,283.92908
142154,381.53235
142155,211.63509
142156,223.20648
142157,335.90933
142158,271.01358
142159,190.68167
142160,158.193
142161,275.38458
142162,300.15125
142163,279.3304
142164,266.96667
142165,304.34866
142166,196.88736
142167,249.8061
142168,378.90677
142169,182.65585
142170,214.07393
142171,231.37163
142172,169.6581
142173,234.50546
142174,233.53178
142175,210.33116
142176,314.596
142177,238.34045
142178,331.78827
142179,248.09938
142180,214.80193
142181,213.33093
142182,211.76703
142183,200.24596
142184,215.62108
142185,225.74475
142186,227.76906
142187,232.40913
142188,161.89212
142189,180.69437
142190,223.5595
142191,213.43863
142192,216.3368
142193,296.22748
142194,376.30902
142195,251.9606
142196,234.32234
142197,282.87592
142198,277.0036
142199,157.98349
142200,168.70602
142201,276.76105
142202,159.58821
142203,311.43234
142204,289.60208
142205,222.1707
142206,329.07306
142207,162.31966
142208,264.72522
142209,214.07393
142210,188.96277
142211,264.99368
142212,218.19456
142213,174.643
142214,305.1353
142215,252.12404
142216,214.80193
142217,165.6427
142218,119.931435
142219,234.55362
142220,201.72104
142221,262.64157
142222,191.61867
142223,144.89471
142224,268.50378
142225,258.22278
142226,247.7166
142227,388.72168
142228,181.93906
142229,283.5046
142230,187.75067
142231,231.57109
142232,159.58821
142233,236.81772
142234,286.54193
142235,291.45944
142236,177.33664
142237,342.87143
142238,231.52747
142239,199.40567
142240,169.6581
142241,344.85522
142242,384.2338
142243,253.15154
142244,162.33754
142245,202.60599
142246,270.07205
142247,150.6462
142248,242.19553
142249,326.9253
142250,202.24063
142251,295.34033
142252,189.43034
142253,207.06271
142254,277.99347
142255,226.08455
142256,238.34045
142257,310.34357
142258,306.09177
142259,214.80193
142260,193.82486
142261,230.98512
142262,299.98428
142263,304.2346
142264,237.49193
142265,211.63509
142266,285.86932
142267,158.193
142268,307.95233
142269,306.17493
142270,221.58113
142271,231.60158
142272,270.70697
142273,218.83476
142274,337.09573
142275,161.19586
142276,229.47963
142277,281.78992
142278,171.1125
142279,281.1784
142280,316.7423
142281,247.7166
142282,278.6213
142283,247.7166
142284,270.07205
142285,178.83693
142286,234.55362
142287,299.48257
142288,298.79977
142289,205.28781
142290,306.17493
142291,231.52747
142292,192.67638
142293,258.22278
142294,243.33475
142295,300.15125
142296,385.22433
142297,270.95825
142298,377.53458
142299,214.07393
142300,387.7736
142301,177.68024
142302,266.71124
142303,315.99377
142304,296.22748
142305,375.50598
142306,267.9155
142307,214.07393
142308,280.0473
142309,221.82349
142310,275.4103
142311,157.51929
142312,326.9253
142313,219.86266
142314,234.32234
142315,311.82278
142316,306.9372
142317,179.96529
142318,326.05676
142319,329.07306
142320,233.53178
142321,210.41533
142322,172.9566
142323,248.09938
142324,187.31744
142325,179.96529
142326,251.7523
142327,388.87592
142328,296.54016
142329,303.5575
142330,154.27263
142331,213.23834
142332,190.34233
142333,302.30817
142334,272.8639
142335,211.87006
142336,191.41534
142337,213.4583
142338,275.715
142339,238.62906
142340,220.69334
142341,230.69597
142342,335.54037
142343,255.19193
142344,191.10887
142345,274.17386
142346,202.24063
142347,249.8673
142348,283.92908
142349,180.69757
142350,160.34523
142351,368.23163
142352,232.24777
142353,238.62906
142354,306.2756
142355,310.99396
142356,291.77933
142357,233.53178
142358,229.48131
142359,216.25713
142360,315.83698
142361,253.15154
142362,264.75732
142363,258.22278
142364,389.33322
142365,208.17047
142366,173.14742
142367,213.59058
142368,265.80017
142369,290.66486
142370,245.20374
142371,162.51195
142372,276.74298
142373,239.39104
142374,336.388
142375,251.03854
142376,234.47597
142377,244.65962
142378,265.5137
142379,239.91403
142380,333.5153
142381,324.96823
142382,326.71722
142383,298.0153
142384,187.69835
142385,269.37793
142386,326.9253
142387,245.20374
142388,248.15503
142389,215.62108
142390,370.60825
142391,169.6581
142392,306.2756
142393,222.05637
142394,157.59312
142395,296.5409
142396,166.88618
142397,224.31425
142398,364.66504
142399,316.40076
142400,293.0195
142401,311.43234
142402,247.73322
142403,234.89978
142404,312.48798
142405,230.69597
142406,233.53178
142407,220.04143
142408,158.193
142409,187.31744
142410,266.37375
142411,283.92908
142412,163.7145
142413,158.01675
142414,342.84766
142415,295.1046
142416,389.25293
142417,335.12204
142418,223.5595
142419,196.40277
142420,211.87006
142421,160.72813
142422,225.68555
142423,214.07393
142424,276.28885
142425,353.5367
142426,233.53178
142427,229.57397
142428,324.96823
142429,233.53178
142430,318.89636
142431,204.74902
142432,298.79977
142433,242.91356
142434,310.6201
142435,291.4911
142436,337.6067
142437,335.5686
142438,305.17545
142439,281.78992
142440,225.74475
142441,310.6201
142442,218.0494
142443,166.20741
142444,280.35913
142445,253.98885
142446,189.62794
142447,295.61465
142448,296.5409
142449,172.93152
142450,335.90933
142451,273.05356
142452,254.85216
142453,240.1819
142454,156.25174
142455,216.3368
142456,162.68214
142457,194.8209
142458,239.65762
142459,166.88618
142460,292.40933
142461,309.61774
142462,208.17047
142463,277.06793
142464,266.4655
142465,248.35213
142466,187.12712
142467,249.8061
142468,300.39508
142469,171.62468
142470,257.81668
142471,268.35962
142472,254.8944
142473,176.15436
142474,366.05646
142475,236.81065
142476,239.81667
142477,353.73773
142478,312.59473
142479,220.7713
142480,171.1125
142481,211.94423
142482,189.43034
142483,221.5688
142484,258.13666
142485,271.71637
142486,248.35213
